Time,DO,Month,NH4,NO3,Temperature
2018-02-28T16:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T17:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T18:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T19:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T20:00:00.000Z,0.2,2,3.3022666666666667,0.0,
2018-02-28T21:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T22:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-02-28T23:00:00.000Z,0.3,2,3.3022666666666667,0.0,
2018-03-01T00:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
2018-03-01T01:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T02:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T03:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T04:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T05:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T06:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T07:00:00.000Z,0.2,3,3.3022666666666667,0.0,
2018-03-01T08:00:00.000Z,2.7,3,3.3022666666666667,0.0,
2018-03-01T09:00:00.000Z,5.4,3,3.412266666666667,0.0,
2018-03-01T10:00:00.000Z,4.0,3,3.422266666666667,0.0,
2018-03-01T11:00:00.000Z,2.9,3,3.3022666666666667,0.0,
2018-03-01T12:00:00.000Z,1.3,3,3.3022666666666667,0.0,
2018-03-01T13:00:00.000Z,1.4,3,3.3022666666666667,0.0,
2018-03-01T14:00:00.000Z,0.8,3,3.3022666666666667,0.0,
2018-03-01T15:00:00.000Z,0.6,3,3.312266666666667,0.0,
2018-03-01T16:00:00.000Z,1.2,3,3.392266666666667,0.0,
2018-03-01T17:00:00.000Z,2.1,3,3.502266666666667,0.0,
2018-03-01T18:00:00.000Z,2.8,3,3.502266666666667,0.0,
2018-03-01T19:00:00.000Z,0.5,3,3.442266666666667,0.0,
2018-03-01T20:00:00.000Z,0.4,3,3.462266666666667,0.0,
2018-03-01T21:00:00.000Z,0.4,3,3.482266666666667,0.0,
