Time,NO3 Effluent
2018-08-13T07:59:00.000Z,5.055765
2018-08-13T08:59:00.000Z,4.921945
2018-08-13T09:59:00.000Z,3.308357
2018-08-13T10:59:00.000Z,5.110025
2018-08-13T11:59:00.000Z,5.201040000000001
2018-08-13T12:59:00.000Z,5.217715000000001
2018-08-13T13:59:00.000Z,5.03333
2018-08-13T14:59:00.000Z,4.87883
2018-08-13T15:59:00.000Z,4.8259
2018-08-13T16:59:00.000Z,4.555655
2018-08-13T17:59:00.000Z,4.071465
2018-08-13T18:59:00.000Z,3.619905
2018-08-13T19:59:00.000Z,3.309745
2018-08-13T20:59:00.000Z,3.058825
2018-08-13T21:59:00.000Z,2.87072
2018-08-13T22:59:00.000Z,2.75234
2018-08-13T23:59:00.000Z,3.05147
2018-08-14T00:59:00.000Z,3.90792
2018-08-14T01:59:00.000Z,4.91092
2018-08-14T02:59:00.000Z,5.7752
2018-08-14T03:59:00.000Z,6.38305
2018-08-14T04:59:00.000Z,6.689745
2018-08-14T05:59:00.000Z,6.701275
2018-08-14T06:59:00.000Z,6.55942
2018-08-14T07:59:00.000Z,6.331245
2018-08-14T08:59:00.000Z,5.644993
2018-08-14T09:59:00.000Z,4.763515
2018-08-14T10:59:00.000Z,5.124095
2018-08-14T11:59:00.000Z,5.21458
2018-08-14T12:59:00.000Z,5.00735
2018-08-14T13:59:00.000Z,4.72437
2018-08-14T14:59:00.000Z,4.67514
2018-08-14T15:59:00.000Z,5.11622
2018-08-14T16:59:00.000Z,5.4814
2018-08-14T17:59:00.000Z,5.4294150000000005
2018-08-14T18:59:00.000Z,5.275765
2018-08-14T19:59:00.000Z,5.145225000000001
2018-08-14T20:59:00.000Z,5.11124
2018-08-14T21:59:00.000Z,5.16052
2018-08-14T22:59:00.000Z,5.35235
2018-08-14T23:59:00.000Z,5.65249
2018-08-15T00:59:00.000Z,5.91513
2018-08-15T01:59:00.000Z,6.18863
2018-08-15T02:59:00.000Z,6.31356
2018-08-15T03:59:00.000Z,6.25102
2018-08-15T04:59:00.000Z,5.977005
2018-08-15T05:59:00.000Z,5.50026
2018-08-15T06:59:00.000Z,5.244705000000001
2018-08-15T07:59:00.000Z,5.204315
2018-08-15T08:59:00.000Z,5.188955
2018-08-15T09:59:00.000Z,5.23564
2018-08-15T10:59:00.000Z,5.281450000000001
2018-08-15T11:59:00.000Z,5.219725000000001
2018-08-15T12:59:00.000Z,5.086165
2018-08-15T13:59:00.000Z,5.05269
2018-08-15T14:59:00.000Z,5.142455
2018-08-15T15:59:00.000Z,5.2545
2018-08-15T16:59:00.000Z,5.41127
2018-08-15T17:59:00.000Z,5.691195
2018-08-15T18:59:00.000Z,5.931425000000001
2018-08-15T19:59:00.000Z,5.85671
2018-08-15T20:59:00.000Z,5.271803
2018-08-15T21:59:00.000Z,4.03199
2018-08-15T22:59:00.000Z,2.997645
2018-08-15T23:59:00.000Z,2.22974
2018-08-16T00:59:00.000Z,1.75864
2018-08-16T01:59:00.000Z,1.318215
2018-08-16T02:59:00.000Z,1.092255
2018-08-16T03:59:00.000Z,0.799302
2018-08-16T04:59:00.000Z,0.3696400000000001
2018-08-16T05:59:00.000Z,0.184854
2018-08-16T06:59:00.000Z,0.151472
2018-08-16T07:59:00.000Z,0.251117
2018-08-16T08:59:00.000Z,0.39028100000000004
2018-08-16T09:59:00.000Z,0.73842
2018-08-16T10:59:00.000Z,1.15945
2018-08-16T11:59:00.000Z,1.256115
2018-08-16T12:59:00.000Z,8.350825
2018-08-16T13:59:00.000Z,1.6088050000000003
2018-08-16T14:59:00.000Z,1.7227
2018-08-16T15:59:00.000Z,1.731955
2018-08-16T16:59:00.000Z,1.9584100000000002
2018-08-16T17:59:00.000Z,2.04372
2018-08-16T18:59:00.000Z,2.060315
2018-08-16T19:59:00.000Z,2.26836
2018-08-16T20:59:00.000Z,2.451015
2018-08-16T21:59:00.000Z,2.456935
2018-08-16T22:59:00.000Z,2.29397
2018-08-16T23:59:00.000Z,2.144975
2018-08-17T00:59:00.000Z,2.151585
2018-08-17T01:59:00.000Z,2.18046
2018-08-17T02:59:00.000Z,2.10952
2018-08-17T03:59:00.000Z,2.048165
2018-08-17T04:59:00.000Z,2.26586
2018-08-17T05:59:00.000Z,2.85921
2018-08-17T06:59:00.000Z,3.358715
2018-08-17T07:59:00.000Z,3.237755
2018-08-17T08:59:00.000Z,2.6038850000000004
2018-08-17T09:59:00.000Z,1.781715
2018-08-17T10:59:00.000Z,1.317945
2018-08-17T11:59:00.000Z,1.3100200000000002
2018-08-17T12:59:00.000Z,1.4256950000000002
2018-08-17T13:59:00.000Z,1.66232
2018-08-17T14:59:00.000Z,1.9562000000000002
2018-08-17T15:59:00.000Z,2.216015
2018-08-17T16:59:00.000Z,2.502105
2018-08-17T17:59:00.000Z,2.82392
2018-08-17T18:59:00.000Z,3.239365
2018-08-17T19:59:00.000Z,3.71023
2018-08-17T20:59:00.000Z,4.126835
2018-08-17T21:59:00.000Z,4.36717
2018-08-17T22:59:00.000Z,4.512215
2018-08-17T23:59:00.000Z,4.608095
2018-08-18T00:59:00.000Z,4.606335
2018-08-18T01:59:00.000Z,4.549245
2018-08-18T02:59:00.000Z,4.363245
2018-08-18T03:59:00.000Z,4.20601
2018-08-18T04:59:00.000Z,4.160645
2018-08-18T05:59:00.000Z,4.151
2018-08-18T06:59:00.000Z,4.11918
2018-08-18T07:59:00.000Z,3.9560900000000006
2018-08-18T08:59:00.000Z,3.72763
2018-08-18T09:59:00.000Z,3.4703850000000003
2018-08-18T10:59:00.000Z,3.23728
2018-08-18T11:59:00.000Z,3.15867
2018-08-18T12:59:00.000Z,3.22212
2018-08-18T13:59:00.000Z,3.276595
2018-08-18T14:59:00.000Z,3.234745
2018-08-18T15:59:00.000Z,3.13549
2018-08-18T16:59:00.000Z,3.149715
2018-08-18T17:59:00.000Z,3.40334
2018-08-18T18:59:00.000Z,3.7347700000000006
2018-08-18T19:59:00.000Z,4.169885
2018-08-18T20:59:00.000Z,4.623795
2018-08-18T21:59:00.000Z,4.921475
2018-08-18T22:59:00.000Z,5.10198
2018-08-18T23:59:00.000Z,5.156805
2018-08-19T00:59:00.000Z,5.05412
2018-08-19T01:59:00.000Z,4.93832
2018-08-19T02:59:00.000Z,4.76577
2018-08-19T03:59:00.000Z,4.52432
2018-08-19T04:59:00.000Z,4.35581
2018-08-19T05:59:00.000Z,4.17975
2018-08-19T06:59:00.000Z,4.07138
2018-08-19T07:59:00.000Z,4.002713
2018-08-19T08:59:00.000Z,3.993735
2018-08-19T09:59:00.000Z,3.96004
2018-08-19T10:59:00.000Z,4.027015
2018-08-19T11:59:00.000Z,4.207555
2018-08-19T12:59:00.000Z,4.33643
2018-08-19T13:59:00.000Z,4.341465
2018-08-19T14:59:00.000Z,4.34433
2018-08-19T15:59:00.000Z,4.368355
2018-08-19T16:59:00.000Z,4.347155
2018-08-19T17:59:00.000Z,4.445105
2018-08-19T18:59:00.000Z,4.707435
2018-08-19T19:59:00.000Z,4.92546
2018-08-19T20:59:00.000Z,5.218425
2018-08-19T21:59:00.000Z,5.50752
2018-08-19T22:59:00.000Z,5.618685
2018-08-19T23:59:00.000Z,5.662475
2018-08-20T00:59:00.000Z,5.5975
2018-08-20T01:59:00.000Z,5.410745
2018-08-20T02:59:00.000Z,5.133630000000001
2018-08-20T03:59:00.000Z,4.87369
2018-08-20T04:59:00.000Z,4.64582
2018-08-20T05:59:00.000Z,4.39507
2018-08-20T06:59:00.000Z,4.185515
2018-08-20T07:59:00.000Z,4.03325
2018-08-20T08:59:00.000Z,3.90452
2018-08-20T09:59:00.000Z,3.817425
2018-08-20T10:59:00.000Z,3.84729
2018-08-20T11:59:00.000Z,3.95714
2018-08-20T12:59:00.000Z,4.061635
2018-08-20T13:59:00.000Z,4.15072
2018-08-20T14:59:00.000Z,4.292675
2018-08-20T15:59:00.000Z,4.46133
2018-08-20T16:59:00.000Z,4.319695
2018-08-20T17:59:00.000Z,3.91406
2018-08-20T18:59:00.000Z,3.7580500000000003
2018-08-20T19:59:00.000Z,3.8898
2018-08-20T20:59:00.000Z,3.906685
2018-08-20T21:59:00.000Z,3.59368
2018-08-20T22:59:00.000Z,2.84805
2018-08-20T23:59:00.000Z,1.9464050000000002
2018-08-21T00:59:00.000Z,1.44782
2018-08-21T01:59:00.000Z,1.198105
2018-08-21T02:59:00.000Z,0.9407080000000001
2018-08-21T03:59:00.000Z,0.87716
2018-08-21T04:59:00.000Z,1.050687
2018-08-21T05:59:00.000Z,1.25128
2018-08-21T06:59:00.000Z,1.358295
2018-08-21T07:59:00.000Z,1.42143
2018-08-21T08:59:00.000Z,1.65728
2018-08-21T09:59:00.000Z,2.09914
2018-08-21T10:59:00.000Z,2.50277
2018-08-21T11:59:00.000Z,2.475
2018-08-21T12:59:00.000Z,2.295955
2018-08-21T13:59:00.000Z,2.624845
2018-08-21T14:59:00.000Z,3.349935
2018-08-21T15:59:00.000Z,3.969425
2018-08-21T16:59:00.000Z,4.364425
2018-08-21T17:59:00.000Z,4.57328
2018-08-21T18:59:00.000Z,4.676395
2018-08-21T19:59:00.000Z,4.74256
2018-08-21T20:59:00.000Z,4.56883
2018-08-21T21:59:00.000Z,4.26491
2018-08-21T22:59:00.000Z,3.996725
2018-08-21T23:59:00.000Z,3.778245
2018-08-22T00:59:00.000Z,3.684515
2018-08-22T01:59:00.000Z,3.676355
2018-08-22T02:59:00.000Z,3.666035
2018-08-22T03:59:00.000Z,3.65462
2018-08-22T04:59:00.000Z,3.68154
2018-08-22T05:59:00.000Z,3.672095
2018-08-22T06:59:00.000Z,3.6709900000000006
2018-08-22T07:59:00.000Z,3.7030450000000004
2018-08-22T08:59:00.000Z,3.672865
2018-08-22T09:59:00.000Z,3.5461750000000003
2018-08-22T10:59:00.000Z,3.4583350000000004
2018-08-22T11:59:00.000Z,3.49731
2018-08-22T12:59:00.000Z,3.4676150000000003
2018-08-22T13:59:00.000Z,3.405945
2018-08-22T14:59:00.000Z,3.257175
2018-08-22T15:59:00.000Z,3.0009950000000005
2018-08-22T16:59:00.000Z,2.79375
2018-08-22T17:59:00.000Z,2.697605
2018-08-22T18:59:00.000Z,2.83742
2018-08-22T19:59:00.000Z,3.132945
2018-08-22T20:59:00.000Z,3.570415
2018-08-22T21:59:00.000Z,4.01628
2018-08-22T22:59:00.000Z,4.32658
2018-08-22T23:59:00.000Z,4.57669
2018-08-23T00:59:00.000Z,4.69557
2018-08-23T01:59:00.000Z,4.782315
2018-08-23T02:59:00.000Z,4.799405
2018-08-23T03:59:00.000Z,4.660545
2018-08-23T04:59:00.000Z,4.478775
2018-08-23T05:59:00.000Z,4.37121
2018-08-23T06:59:00.000Z,4.343035
2018-08-23T07:59:00.000Z,4.289855
2018-08-23T08:59:00.000Z,4.138755
2018-08-23T09:59:00.000Z,3.6907200000000002
2018-08-23T10:59:00.000Z,2.69263
2018-08-23T11:59:00.000Z,1.7389050000000001
2018-08-23T12:59:00.000Z,1.117315
2018-08-23T13:59:00.000Z,1.017269
2018-08-23T14:59:00.000Z,1.3339700000000003
2018-08-23T15:59:00.000Z,1.92187
2018-08-23T16:59:00.000Z,2.60262
2018-08-23T17:59:00.000Z,3.127745
2018-08-23T18:59:00.000Z,3.409045
2018-08-23T19:59:00.000Z,3.4690100000000004
2018-08-23T20:59:00.000Z,3.3674950000000003
2018-08-23T21:59:00.000Z,3.229785
2018-08-23T22:59:00.000Z,3.0833800000000005
2018-08-23T23:59:00.000Z,3.30195
2018-08-24T00:59:00.000Z,4.46954
2018-08-24T01:59:00.000Z,5.353995
2018-08-24T02:59:00.000Z,5.186420000000001
2018-08-24T03:59:00.000Z,4.83802
2018-08-24T04:59:00.000Z,4.468365
2018-08-24T05:59:00.000Z,4.286585
2018-08-24T06:59:00.000Z,4.25028
2018-08-24T07:59:00.000Z,4.31434
2018-08-24T08:59:00.000Z,4.38145
2018-08-24T09:59:00.000Z,4.384205
2018-08-24T10:59:00.000Z,4.255815
2018-08-24T11:59:00.000Z,4.1826
2018-08-24T12:59:00.000Z,4.22135
2018-08-24T13:59:00.000Z,4.1186
2018-08-24T14:59:00.000Z,3.9490750000000006
2018-08-24T15:59:00.000Z,3.73039
2018-08-24T16:59:00.000Z,3.6112150000000005
2018-08-24T17:59:00.000Z,3.7565
2018-08-24T18:59:00.000Z,4.084975
2018-08-24T19:59:00.000Z,4.545155
2018-08-24T20:59:00.000Z,4.913055
2018-08-24T21:59:00.000Z,5.26357
2018-08-24T22:59:00.000Z,5.57409
2018-08-24T23:59:00.000Z,5.66138
2018-08-25T00:59:00.000Z,5.53102
2018-08-25T01:59:00.000Z,5.28256
2018-08-25T02:59:00.000Z,4.86134
2018-08-25T03:59:00.000Z,3.5518470000000004
2018-08-25T04:59:00.000Z,2.157235
2018-08-25T05:59:00.000Z,1.5906850000000001
2018-08-25T06:59:00.000Z,1.150965
2018-08-25T07:59:00.000Z,0.741006
2018-08-25T08:59:00.000Z,0.5474
2018-08-25T09:59:00.000Z,0.425818
2018-08-25T10:59:00.000Z,0.361659
2018-08-25T11:59:00.000Z,0.420085
2018-08-25T12:59:00.000Z,0.54986
2018-08-25T13:59:00.000Z,0.78091
2018-08-25T14:59:00.000Z,1.055854
2018-08-25T15:59:00.000Z,1.2973050000000002
2018-08-25T16:59:00.000Z,1.50082
2018-08-25T17:59:00.000Z,1.486455
2018-08-25T18:59:00.000Z,1.555565
2018-08-25T19:59:00.000Z,1.758385
2018-08-25T20:59:00.000Z,1.696575
2018-08-25T21:59:00.000Z,1.573655
2018-08-25T22:59:00.000Z,1.741885
2018-08-25T23:59:00.000Z,2.057005
2018-08-26T00:59:00.000Z,2.09795
2018-08-26T01:59:00.000Z,1.9444700000000001
2018-08-26T02:59:00.000Z,1.6055
2018-08-26T03:59:00.000Z,1.26747
2018-08-26T04:59:00.000Z,1.18947
2018-08-26T05:59:00.000Z,1.223025
2018-08-26T06:59:00.000Z,1.35677
2018-08-26T07:59:00.000Z,1.5396400000000001
2018-08-26T08:59:00.000Z,1.6527500000000002
2018-08-26T09:59:00.000Z,1.658985
2018-08-26T10:59:00.000Z,1.826485
2018-08-26T11:59:00.000Z,2.125245
2018-08-26T12:59:00.000Z,2.39515
2018-08-26T13:59:00.000Z,2.69284
2018-08-26T14:59:00.000Z,2.9294900000000004
2018-08-26T15:59:00.000Z,3.0046350000000004
2018-08-26T16:59:00.000Z,2.916785
2018-08-26T17:59:00.000Z,2.944535
2018-08-26T18:59:00.000Z,3.2136
2018-08-26T19:59:00.000Z,3.58798
2018-08-26T20:59:00.000Z,3.85376
2018-08-26T21:59:00.000Z,4.001795
2018-08-26T22:59:00.000Z,3.9744850000000005
2018-08-26T23:59:00.000Z,3.79435
2018-08-27T00:59:00.000Z,3.638245
2018-08-27T01:59:00.000Z,3.43147
2018-08-27T02:59:00.000Z,3.231105
2018-08-27T03:59:00.000Z,3.10517
2018-08-27T04:59:00.000Z,3.054635
2018-08-27T05:59:00.000Z,3.1089250000000006
2018-08-27T06:59:00.000Z,3.14764
2018-08-27T07:59:00.000Z,3.117875
2018-08-27T08:59:00.000Z,3.16585
2018-08-27T09:59:00.000Z,3.337105
2018-08-27T10:59:00.000Z,3.4775550000000006
2018-08-27T11:59:00.000Z,3.5395
2018-08-27T12:59:00.000Z,3.5742600000000007
2018-08-27T13:59:00.000Z,3.54412
2018-08-27T14:59:00.000Z,3.36865
2018-08-27T15:59:00.000Z,3.05615
2018-08-27T16:59:00.000Z,2.84634
2018-08-27T17:59:00.000Z,2.832065
2018-08-27T18:59:00.000Z,2.962045
2018-08-27T19:59:00.000Z,3.27496
2018-08-27T20:59:00.000Z,3.6449600000000006
2018-08-27T21:59:00.000Z,3.8997
2018-08-27T22:59:00.000Z,4.105165
2018-08-27T23:59:00.000Z,4.235185
2018-08-28T00:59:00.000Z,4.23735
2018-08-28T01:59:00.000Z,4.21432
2018-08-28T02:59:00.000Z,4.149925
2018-08-28T03:59:00.000Z,3.949025
2018-08-28T04:59:00.000Z,3.7759900000000006
2018-08-28T05:59:00.000Z,3.645785
2018-08-28T06:59:00.000Z,3.37161
2018-08-28T07:59:00.000Z,3.107865
2018-08-28T08:59:00.000Z,2.7407100000000004
2018-08-28T09:59:00.000Z,2.328115
2018-08-28T10:59:00.000Z,2.12703
2018-08-28T11:59:00.000Z,1.851435
2018-08-28T12:59:00.000Z,1.331745
2018-08-28T13:59:00.000Z,0.870751
2018-08-28T14:59:00.000Z,0.58331
2018-08-28T15:59:00.000Z,0.361839
2018-08-28T16:59:00.000Z,0.3342200000000001
2018-08-28T17:59:00.000Z,0.688596
2018-08-28T18:59:00.000Z,1.117641
2018-08-28T19:59:00.000Z,1.4304599999999998
2018-08-28T20:59:00.000Z,1.56638
2018-08-28T21:59:00.000Z,1.2948
2018-08-28T22:59:00.000Z,1.11434
2018-08-28T23:59:00.000Z,1.264355
2018-08-29T00:59:00.000Z,1.366145
2018-08-29T01:59:00.000Z,1.37149
2018-08-29T02:59:00.000Z,1.434645
2018-08-29T03:59:00.000Z,1.54629
2018-08-29T04:59:00.000Z,1.721235
2018-08-29T05:59:00.000Z,1.4351100000000003
2018-08-29T06:59:00.000Z,0.826034
2018-08-29T07:59:00.000Z,0.625484
2018-08-29T08:59:00.000Z,0.6818129999999999
2018-08-29T09:59:00.000Z,0.715841
2018-08-29T10:59:00.000Z,0.8047310000000001
2018-08-29T11:59:00.000Z,0.894928
2018-08-29T12:59:00.000Z,0.9300840000000001
2018-08-29T13:59:00.000Z,1.150885
2018-08-29T14:59:00.000Z,1.336725
2018-08-29T15:59:00.000Z,1.401205
2018-08-29T16:59:00.000Z,1.434545
2018-08-29T17:59:00.000Z,1.44714
2018-08-29T18:59:00.000Z,1.529705
2018-08-29T19:59:00.000Z,1.44334
2018-08-29T20:59:00.000Z,1.34102
2018-08-29T21:59:00.000Z,1.400895
2018-08-29T22:59:00.000Z,1.296255
2018-08-29T23:59:00.000Z,1.252365
2018-08-30T00:59:00.000Z,1.159212
2018-08-30T01:59:00.000Z,1.035107
2018-08-30T02:59:00.000Z,1.10589
2018-08-30T03:59:00.000Z,1.15621
2018-08-30T04:59:00.000Z,1.17002
2018-08-30T05:59:00.000Z,1.13397
2018-08-30T06:59:00.000Z,1.093925
2018-08-30T07:59:00.000Z,1.09246
2018-08-30T08:59:00.000Z,1.07045
2018-08-30T09:59:00.000Z,1.01811
2018-08-30T10:59:00.000Z,1.009245
2018-08-30T11:59:00.000Z,1.03049
2018-08-30T12:59:00.000Z,0.9805420000000001
2018-08-30T13:59:00.000Z,0.9780580000000001
2018-08-30T14:59:00.000Z,1.201265
2018-08-30T15:59:00.000Z,1.417777
2018-08-30T16:59:00.000Z,1.63408
2018-08-30T17:59:00.000Z,1.70106
2018-08-30T18:59:00.000Z,1.71672
2018-08-30T19:59:00.000Z,1.822235
2018-08-30T20:59:00.000Z,1.791455
2018-08-30T21:59:00.000Z,1.797115
2018-08-30T22:59:00.000Z,1.79571
2018-08-30T23:59:00.000Z,1.69954
2018-08-31T00:59:00.000Z,1.467225
2018-08-31T01:59:00.000Z,1.3001
2018-08-31T02:59:00.000Z,1.47491
2018-08-31T03:59:00.000Z,1.7204950000000003
2018-08-31T04:59:00.000Z,1.853785
2018-08-31T05:59:00.000Z,2.084515
2018-08-31T06:59:00.000Z,2.254205
2018-08-31T07:59:00.000Z,2.253555
2018-08-31T08:59:00.000Z,2.330685
2018-08-31T09:59:00.000Z,2.486505
2018-08-31T10:59:00.000Z,2.466915
2018-08-31T11:59:00.000Z,2.34603
2018-08-31T12:59:00.000Z,2.3462
2018-08-31T13:59:00.000Z,2.626395
2018-08-31T14:59:00.000Z,3.10166
2018-08-31T15:59:00.000Z,3.3318950000000003
2018-08-31T16:59:00.000Z,3.45546
2018-08-31T17:59:00.000Z,3.74777
2018-08-31T18:59:00.000Z,4.02253
2018-08-31T19:59:00.000Z,4.20971
2018-08-31T20:59:00.000Z,4.20741
2018-08-31T21:59:00.000Z,3.93198
2018-08-31T22:59:00.000Z,3.661305
2018-08-31T23:59:00.000Z,3.53074
2018-09-01T00:59:00.000Z,3.397545
2018-09-01T01:59:00.000Z,3.24225
2018-09-01T02:59:00.000Z,3.1205400000000005
2018-09-01T03:59:00.000Z,2.98264
2018-09-01T04:59:00.000Z,2.8364750000000005
2018-09-01T05:59:00.000Z,2.736205
2018-09-01T06:59:00.000Z,2.659525
2018-09-01T07:59:00.000Z,2.6086050000000003
2018-09-01T08:59:00.000Z,2.55449
2018-09-01T09:59:00.000Z,2.57079
2018-09-01T10:59:00.000Z,2.687115
2018-09-01T11:59:00.000Z,2.689055
2018-09-01T12:59:00.000Z,2.575515
2018-09-01T13:59:00.000Z,2.38675
2018-09-01T14:59:00.000Z,2.138555
2018-09-01T15:59:00.000Z,2.119465
2018-09-01T16:59:00.000Z,2.3709
2018-09-01T17:59:00.000Z,2.6568100000000006
2018-09-01T18:59:00.000Z,2.94337
2018-09-01T19:59:00.000Z,3.260015
2018-09-01T20:59:00.000Z,3.45967
2018-09-01T21:59:00.000Z,3.57525
2018-09-01T22:59:00.000Z,3.499575
2018-09-01T23:59:00.000Z,3.05978
2018-09-02T00:59:00.000Z,2.66659
2018-09-02T01:59:00.000Z,2.176665
2018-09-02T02:59:00.000Z,1.186967
2018-09-02T03:59:00.000Z,0.6970100000000001
2018-09-02T04:59:00.000Z,0.604672
2018-09-02T05:59:00.000Z,0.872006
2018-09-02T06:59:00.000Z,1.17459
2018-09-02T07:59:00.000Z,1.3355750000000002
2018-09-02T08:59:00.000Z,1.151374
2018-09-02T09:59:00.000Z,0.758497
2018-09-02T10:59:00.000Z,0.7270400000000001
2018-09-02T11:59:00.000Z,1.042783
2018-09-02T12:59:00.000Z,1.34354
2018-09-02T13:59:00.000Z,1.46294
2018-09-02T14:59:00.000Z,1.5370600000000003
2018-09-02T15:59:00.000Z,1.730315
2018-09-02T16:59:00.000Z,2.109245
2018-09-02T17:59:00.000Z,2.458345
2018-09-02T18:59:00.000Z,2.473425
2018-09-02T19:59:00.000Z,2.263255
2018-09-02T20:59:00.000Z,2.050055
2018-09-02T21:59:00.000Z,2.082075
2018-09-02T22:59:00.000Z,2.38751
2018-09-02T23:59:00.000Z,2.43192
2018-09-03T00:59:00.000Z,2.148315
2018-09-03T01:59:00.000Z,1.830023
2018-09-03T02:59:00.000Z,1.80558
2018-09-03T03:59:00.000Z,2.046555
2018-09-03T04:59:00.000Z,2.16545
2018-09-03T05:59:00.000Z,2.0728
2018-09-03T06:59:00.000Z,1.79431
2018-09-03T07:59:00.000Z,1.074894
2018-09-03T08:59:00.000Z,0.783931
2018-09-03T09:59:00.000Z,0.932948
2018-09-03T10:59:00.000Z,1.026381
2018-09-03T11:59:00.000Z,1.260595
2018-09-03T12:59:00.000Z,1.028837
2018-09-03T13:59:00.000Z,0.665866
2018-09-03T14:59:00.000Z,0.510131
2018-09-03T15:59:00.000Z,0.349288
2018-09-03T16:59:00.000Z,0.323088
2018-09-03T17:59:00.000Z,0.655925
2018-09-03T18:59:00.000Z,1.273247
2018-09-03T19:59:00.000Z,1.6661750000000002
2018-09-03T20:59:00.000Z,1.62235
2018-09-03T21:59:00.000Z,1.575835
2018-09-03T22:59:00.000Z,1.70379
2018-09-03T23:59:00.000Z,1.62831
2018-09-04T00:59:00.000Z,1.481445
2018-09-04T01:59:00.000Z,1.45879
2018-09-04T02:59:00.000Z,1.39012
2018-09-04T03:59:00.000Z,1.382445
2018-09-04T04:59:00.000Z,1.42722
2018-09-04T05:59:00.000Z,1.409845
2018-09-04T06:59:00.000Z,1.37493
2018-09-04T07:59:00.000Z,1.098624
2018-09-04T08:59:00.000Z,1.091359
2018-09-04T09:59:00.000Z,1.320991
2018-09-04T10:59:00.000Z,0.979804
2018-09-04T11:59:00.000Z,1.458295
2018-09-04T12:59:00.000Z,1.5302350000000002
2018-09-04T13:59:00.000Z,1.4796250000000002
2018-09-04T14:59:00.000Z,1.40641
2018-09-04T15:59:00.000Z,1.47773
2018-09-04T16:59:00.000Z,1.57595
2018-09-04T17:59:00.000Z,1.615675
2018-09-04T18:59:00.000Z,1.7482050000000002
2018-09-04T19:59:00.000Z,1.9140000000000001
2018-09-04T20:59:00.000Z,1.863395
2018-09-04T21:59:00.000Z,1.6675150000000003
2018-09-04T22:59:00.000Z,1.582785
2018-09-04T23:59:00.000Z,1.58421
2018-09-05T00:59:00.000Z,1.58265
2018-09-05T01:59:00.000Z,1.5684850000000001
2018-09-05T02:59:00.000Z,1.62453
2018-09-05T03:59:00.000Z,1.646865
2018-09-05T04:59:00.000Z,1.52014
2018-09-05T05:59:00.000Z,1.284735
2018-09-05T06:59:00.000Z,1.20624
2018-09-05T07:59:00.000Z,1.133596
2018-09-05T08:59:00.000Z,1.015571
2018-09-05T09:59:00.000Z,1.136425
2018-09-05T10:59:00.000Z,1.236025
2018-09-05T11:59:00.000Z,1.14627
2018-09-05T12:59:00.000Z,1.11931
2018-09-05T13:59:00.000Z,1.22152
2018-09-05T14:59:00.000Z,1.3139150000000002
2018-09-05T15:59:00.000Z,1.3834350000000002
2018-09-05T16:59:00.000Z,1.36176
2018-09-05T17:59:00.000Z,1.3727250000000002
2018-09-05T18:59:00.000Z,1.447305
2018-09-05T19:59:00.000Z,1.879485
2018-09-05T20:59:00.000Z,2.260995
2018-09-05T21:59:00.000Z,1.994935
2018-09-05T22:59:00.000Z,1.68688
2018-09-05T23:59:00.000Z,1.698095
2018-09-06T00:59:00.000Z,1.708035
2018-09-06T01:59:00.000Z,1.566455
2018-09-06T02:59:00.000Z,1.6762100000000002
2018-09-06T03:59:00.000Z,2.06577
2018-09-06T04:59:00.000Z,2.33736
2018-09-06T05:59:00.000Z,2.455975
2018-09-06T06:59:00.000Z,2.54694
2018-09-06T07:59:00.000Z,2.43882
2018-09-06T08:59:00.000Z,1.85693
2018-09-06T09:59:00.000Z,1.383465
2018-09-06T10:59:00.000Z,1.39851
2018-09-06T11:59:00.000Z,1.59038
2018-09-06T12:59:00.000Z,1.7826850000000003
2018-09-06T13:59:00.000Z,2.090325
2018-09-06T14:59:00.000Z,2.31646
2018-09-06T15:59:00.000Z,2.305765
2018-09-06T16:59:00.000Z,2.334
2018-09-06T17:59:00.000Z,2.3903
2018-09-06T18:59:00.000Z,2.4718
2018-09-06T19:59:00.000Z,2.751115
2018-09-06T20:59:00.000Z,2.95148
2018-09-06T21:59:00.000Z,2.740275
2018-09-06T22:59:00.000Z,2.404065
2018-09-06T23:59:00.000Z,2.20057
2018-09-07T00:59:00.000Z,2.106925
2018-09-07T01:59:00.000Z,1.977915
2018-09-07T02:59:00.000Z,1.8906050000000003
2018-09-07T03:59:00.000Z,1.9278600000000001
2018-09-07T04:59:00.000Z,2.005975
2018-09-07T05:59:00.000Z,1.964395
2018-09-07T06:59:00.000Z,2.080305
2018-09-07T07:59:00.000Z,2.281275
2018-09-07T08:59:00.000Z,2.321585
2018-09-07T09:59:00.000Z,2.32692
2018-09-07T10:59:00.000Z,2.208845
2018-09-07T11:59:00.000Z,1.9964300000000001
2018-09-07T12:59:00.000Z,1.763575
2018-09-07T13:59:00.000Z,1.554115
2018-09-07T14:59:00.000Z,1.3869200000000002
2018-09-07T15:59:00.000Z,1.3868
2018-09-07T16:59:00.000Z,1.708385
2018-09-07T17:59:00.000Z,2.270085
2018-09-07T18:59:00.000Z,2.82877
2018-09-07T19:59:00.000Z,3.33286
2018-09-07T20:59:00.000Z,3.7112200000000004
2018-09-07T21:59:00.000Z,3.8654100000000002
2018-09-07T22:59:00.000Z,3.831245
2018-09-07T23:59:00.000Z,3.648395
2018-09-08T00:59:00.000Z,3.422985
2018-09-08T01:59:00.000Z,3.23888
2018-09-08T02:59:00.000Z,3.04636
