,Time,DO,Month,NH4,NO3,Temperature
120,2018-02-25T00:00:00.000Z,2.1,2,3.482266666666667,0.0,11.11111111111111
121,2018-02-25T01:00:00.000Z,1.4,2,3.492266666666667,0.0,11.11111111111111
122,2018-02-25T02:00:00.000Z,1.2,2,3.792266666666667,0.0,11.11111111111111
123,2018-02-25T03:00:00.000Z,2.0,2,4.152266666666667,0.0,11.11111111111111
124,2018-02-25T04:00:00.000Z,2.3,2,4.092266666666667,0.0,11.11111111111111
125,2018-02-25T05:00:00.000Z,1.5,2,3.8222666666666663,0.0,11.11111111111111
126,2018-02-25T06:00:00.000Z,0.9,2,3.692266666666667,0.0,11.11111111111111
127,2018-02-25T07:00:00.000Z,1.0,2,3.832266666666667,0.0,11.11111111111111
128,2018-02-25T08:00:00.000Z,1.0,2,4.1222666666666665,0.0,11.11111111111111
129,2018-02-25T09:00:00.000Z,1.1,2,4.252266666666667,0.0,11.11111111111111
130,2018-02-25T10:00:00.000Z,1.0,2,4.172266666666667,0.0,11.11111111111111
131,2018-02-25T11:00:00.000Z,1.0,2,4.092266666666667,0.0,11.11111111111111
132,2018-02-25T12:00:00.000Z,0.9,2,4.182266666666667,0.0,11.11111111111111
133,2018-02-25T13:00:00.000Z,1.1,2,4.362266666666667,0.0,11.11111111111111
134,2018-02-25T14:00:00.000Z,1.1,2,4.442266666666667,0.0,11.11111111111111
135,2018-02-25T15:00:00.000Z,0.9,2,4.352266666666667,0.0,11.11111111111111
136,2018-02-25T16:00:00.000Z,1.1,2,4.132266666666667,0.0,11.11111111111111
137,2018-02-25T17:00:00.000Z,1.4,2,3.8622666666666663,0.0,11.11111111111111
138,2018-02-25T18:00:00.000Z,1.5,2,3.712266666666667,0.0,11.11111111111111
139,2018-02-25T19:00:00.000Z,1.4,2,3.712266666666667,0.0,11.11111111111111
140,2018-02-25T20:00:00.000Z,1.2,2,3.692266666666667,0.0,11.11111111111111
141,2018-02-25T21:00:00.000Z,1.2,2,3.6122666666666663,0.0,11.11111111111111
142,2018-02-25T22:00:00.000Z,1.2,2,3.542266666666667,0.0,11.11111111111111
143,2018-02-25T23:00:00.000Z,1.2,2,3.522266666666667,0.0,11.11111111111111
144,2018-02-26T00:00:00.000Z,1.3,2,3.562266666666667,0.0,11.11111111111111
145,2018-02-26T01:00:00.000Z,1.4,2,3.6322666666666663,0.0,11.11111111111111
146,2018-02-26T02:00:00.000Z,1.4,2,3.6122666666666663,0.0,11.11111111111111
147,2018-02-26T03:00:00.000Z,1.0,2,3.522266666666667,0.0,11.11111111111111
148,2018-02-26T04:00:00.000Z,0.9,2,3.462266666666667,0.0,11.11111111111111
149,2018-02-26T05:00:00.000Z,0.8,2,3.712266666666667,0.0,11.11111111111111
150,2018-02-26T06:00:00.000Z,0.8,2,4.132266666666667,0.0,11.11111111111111
151,2018-02-26T07:00:00.000Z,0.9,2,4.222266666666667,0.0,11.11111111111111
152,2018-02-26T08:00:00.000Z,0.8,2,3.912266666666667,0.0,11.11111111111111
153,2018-02-26T09:00:00.000Z,0.9,2,3.752266666666667,0.0,11.11111111111111
154,2018-02-26T10:00:00.000Z,0.9,2,3.762266666666667,0.0,11.11111111111111
155,2018-02-26T11:00:00.000Z,0.9,2,3.832266666666667,0.0,11.11111111111111
156,2018-02-26T12:00:00.000Z,1.1,2,3.912266666666667,0.0,11.11111111111111
157,2018-02-26T13:00:00.000Z,1.2,2,3.642266666666667,0.0,11.11111111111111
158,2018-02-26T14:00:00.000Z,0.8,2,3.602266666666667,0.0,11.11111111111111
159,2018-02-26T15:00:00.000Z,0.7,2,3.472266666666667,0.0,11.11111111111111
160,2018-02-26T16:00:00.000Z,0.9,2,3.442266666666667,0.0,11.11111111111111
161,2018-02-26T17:00:00.000Z,1.3,2,3.442266666666667,0.0,11.11111111111111
162,2018-02-26T18:00:00.000Z,1.5,2,3.522266666666667,0.0,11.11111111111111
163,2018-02-26T19:00:00.000Z,1.1,2,3.692266666666667,0.0,11.11111111111111
164,2018-02-26T20:00:00.000Z,0.9,2,3.752266666666667,0.0,11.11111111111111
165,2018-02-26T21:00:00.000Z,0.8,2,3.6322666666666663,0.0,11.11111111111111
166,2018-02-26T22:00:00.000Z,0.7,2,3.502266666666667,0.0,11.11111111111111
167,2018-02-26T23:00:00.000Z,0.6,2,3.452266666666667,0.0,11.11111111111111
168,2018-02-27T00:00:00.000Z,0.5,2,3.432266666666667,0.0,12.77777777777778
169,2018-02-27T01:00:00.000Z,0.5,2,3.432266666666667,0.0,12.77777777777778
170,2018-02-27T02:00:00.000Z,0.5,2,3.422266666666667,0.0,12.77777777777778
171,2018-02-27T03:00:00.000Z,0.4,2,3.422266666666667,0.0,12.77777777777778
172,2018-02-27T04:00:00.000Z,0.4,2,3.422266666666667,0.0,12.77777777777778
173,2018-02-27T05:00:00.000Z,0.5,2,3.422266666666667,0.0,12.77777777777778
174,2018-02-27T06:00:00.000Z,0.3,2,3.422266666666667,0.0,12.77777777777778
175,2018-02-27T07:00:00.000Z,0.2,2,3.422266666666667,0.0,12.77777777777778
176,2018-02-27T08:00:00.000Z,0.3,2,3.422266666666667,0.0,12.77777777777778
177,2018-02-27T09:00:00.000Z,1.0,2,4.642266666666667,15.876925,12.77777777777778
178,2018-02-27T10:00:00.000Z,1.0,2,3.802266666666667,0.0,12.77777777777778
179,2018-02-27T11:00:00.000Z,0.9,2,3.542266666666667,0.0,12.77777777777778
180,2018-02-27T12:00:00.000Z,0.3,2,3.372266666666667,0.0117000000000002,12.77777777777778
181,2018-02-27T13:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
182,2018-02-27T14:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
183,2018-02-27T15:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
184,2018-02-27T16:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
185,2018-02-27T17:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
186,2018-02-27T18:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
187,2018-02-27T19:00:00.000Z,0.1,2,3.312266666666667,0.0,12.77777777777778
188,2018-02-27T20:00:00.000Z,0.1,2,3.352266666666667,0.0,12.77777777777778
189,2018-02-27T21:00:00.000Z,0.1,2,3.392266666666667,0.0,12.77777777777778
190,2018-02-27T22:00:00.000Z,0.1,2,3.432266666666667,0.0,12.77777777777778
191,2018-02-27T23:00:00.000Z,0.1,2,3.432266666666667,0.0,12.77777777777778
192,2018-02-28T00:00:00.000Z,0.1,2,3.4022666666666668,0.0,12.77777777777778
193,2018-02-28T01:00:00.000Z,0.1,2,3.352266666666667,0.0,12.77777777777778
194,2018-02-28T02:00:00.000Z,0.1,2,3.312266666666667,0.0,12.77777777777778
195,2018-02-28T03:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
196,2018-02-28T04:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
197,2018-02-28T05:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
198,2018-02-28T06:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
199,2018-02-28T07:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
200,2018-02-28T08:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
201,2018-02-28T09:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
202,2018-02-28T10:00:00.000Z,0.0,2,3.3022666666666667,0.0,12.77777777777778
203,2018-02-28T11:00:00.000Z,0.1,2,3.3022666666666667,0.0,12.77777777777778
204,2018-02-28T12:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
205,2018-02-28T13:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
206,2018-02-28T14:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
207,2018-02-28T15:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
208,2018-02-28T16:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
209,2018-02-28T17:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
210,2018-02-28T18:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
211,2018-02-28T19:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
212,2018-02-28T20:00:00.000Z,0.2,2,3.3022666666666667,0.0,12.77777777777778
213,2018-02-28T21:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
214,2018-02-28T22:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
215,2018-02-28T23:00:00.000Z,0.3,2,3.3022666666666667,0.0,12.77777777777778
216,2018-03-01T00:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
217,2018-03-01T01:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
218,2018-03-01T02:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
219,2018-03-01T03:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
220,2018-03-01T04:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
221,2018-03-01T05:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
222,2018-03-01T06:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
223,2018-03-01T07:00:00.000Z,0.2,3,3.3022666666666667,0.0,11.11111111111111
224,2018-03-01T08:00:00.000Z,2.7,3,3.3022666666666667,0.0,11.11111111111111
225,2018-03-01T09:00:00.000Z,5.4,3,3.412266666666667,0.0,11.11111111111111
226,2018-03-01T10:00:00.000Z,4.0,3,3.422266666666667,0.0,11.11111111111111
227,2018-03-01T11:00:00.000Z,2.9,3,3.3022666666666667,0.0,11.11111111111111
228,2018-03-01T12:00:00.000Z,1.3,3,3.3022666666666667,0.0,11.11111111111111
229,2018-03-01T13:00:00.000Z,1.4,3,3.3022666666666667,0.0,11.11111111111111
230,2018-03-01T14:00:00.000Z,0.8,3,3.3022666666666667,0.0,11.11111111111111
231,2018-03-01T15:00:00.000Z,0.6,3,3.312266666666667,0.0,11.11111111111111
232,2018-03-01T16:00:00.000Z,1.2,3,3.392266666666667,0.0,11.11111111111111
233,2018-03-01T17:00:00.000Z,2.1,3,3.502266666666667,0.0,11.11111111111111
234,2018-03-01T18:00:00.000Z,2.8,3,3.502266666666667,0.0,11.11111111111111
235,2018-03-01T19:00:00.000Z,0.5,3,3.442266666666667,0.0,11.11111111111111
236,2018-03-01T20:00:00.000Z,0.4,3,3.462266666666667,0.0,11.11111111111111
237,2018-03-01T21:00:00.000Z,0.4,3,3.482266666666667,0.0,11.11111111111111
238,2018-03-01T22:00:00.000Z,0.4,3,3.432266666666667,0.0,11.11111111111111
